App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
21537_4.0_hadoop_testugitokens,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21537_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21537_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21550_4.0_hadoop_testugiundernonhadoopcontext,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21550_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21550_actual.java,true,true,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false
21470_4.0_hadoop_testfixedandlocalwhitelist,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21470_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21470_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30653_4.0_hadoop_testrollmasterkey,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30653_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30653_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true
30640_4.0_hadoop_testserialization,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30640_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30640_actual.java,true,true,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true
30670_4.0_hadoop_teststopthreads,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30670_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30670_actual.java,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true
30685_4.0_hadoop_testedit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30685_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30685_actual.java,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false
30691_4.0_hadoop_testformatjavaflag,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30691_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30691_actual.java,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false
30692_4.0_hadoop_testformatprotoflag,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30692_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30692_actual.java,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false
30689_4.0_hadoop_testgetwithserviceflag,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30689_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30689_actual.java,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false
30684_4.0_hadoop_testprint,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30684_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30684_actual.java,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false
31092_4.0_hadoop_testbasicexceptionformatting,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31092_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31092_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31105_4.0_hadoop_testfailinghookcaught,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31105_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31105_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31094_4.0_hadoop_testinnercause,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31094_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31094_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31097_4.0_hadoop_testrunnoargsallowedservice,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31097_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31097_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31086_4.0_hadoop_testservicelaunchstringconstructor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31086_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31086_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31104_4.0_hadoop_testshutdownhook,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31104_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31104_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31102_4.0_hadoop_teststoppinginstartlaunchableservice,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31102_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31102_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
31074_4.0_hadoop_testaddinitedsiblinginstart,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31074_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31074_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31047_4.0_hadoop_testaddserviceininit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31047_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31047_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31062_4.0_hadoop_testaddstartedchildinstart,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31062_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31062_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31077_4.0_hadoop_testaddstartedsiblingininit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31077_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31077_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31065_4.0_hadoop_testaddstoppedchildininit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31065_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31065_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31066_4.0_hadoop_testaddstoppedchildinstart,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31066_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31066_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31067_4.0_hadoop_testaddstoppedchildinstop,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31067_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31067_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31082_4.0_hadoop_testaddstoppedsiblinginstart,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31082_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31082_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31053_4.0_hadoop_testadduninitedchildininit,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31053_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31053_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31038_4.0_hadoop_testservicestartup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31038_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31038_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
31044_4.0_hadoop_testservicestopfrominited,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31044_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/31044_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
32588_4.0_hadoop_teststreamxmlrecordreader,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32588_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32588_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32581_4.0_hadoop_testcommandline,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32581_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32581_actual.java,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
32471_4.0_hadoop_testatomiccommitexistingfinal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32471_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32471_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true
32503_4.0_hadoop_testcopyreadablefiles,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32503_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32503_actual.java,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true
32547_4.0_hadoop_testfileinrootdir,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32547_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32547_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
32546_4.0_hadoop_testnorootfile,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32546_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32546_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
21714_4.0_hadoop_testbuildlisting,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21714_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21714_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
21715_4.0_hadoop_testwithrandomfilelisting,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21715_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21715_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
21649_4.0_hadoop_testdistch,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21649_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21649_actual.java,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true
21747_4.0_hadoop_testappendoption,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21747_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21747_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
21746_4.0_hadoop_testpreserve,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21746_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21746_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
21740_4.0_hadoop_testsetnumlisttatusthreads,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21740_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21740_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
21728_4.0_hadoop_testsetoverwrite,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21728_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21728_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
21736_4.0_hadoop_testsetworkpath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21736_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/21736_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
